run,ID,lumi,Mjj,HT,pt1,pt2,phi1,phi2,eta1,eta2,softdrop1,softdrop2,HLT_PFHT1050_v,HLT_PFHT890_v,HLT_PFHT780_v,HLT_PFHT430_v,HLT_AK8PFHT750_TrimMass50_v,HLT_AK8PFHT800_TrimMass50_v,HLT_AK8PFHT850_TrimMass50_v,HLT_AK8PFHT900_TrimMass50_v,HLT_PFJet140_v,HLT_PFJet200_v,HLT_PFJet400_v,HLT_PFJet450_v,HLT_PFJet500_v,HLT_PFJet550_v,HLT_AK8PFJet140_v,HLT_AK8PFJet200_v,HLT_AK8PFJet400_v,HLT_AK8PFJet450_v,HLT_AK8PFJet500_v,HLT_IsoMu20_v,HLT_IsoMu27_v,HLT_Mu20_v,HLT_Mu50_v
299481, 109729818, 91, 694.457, 858.351, 351.317, 340.648, -0.552, 2.847, 0.350, 0.418, 1.321, 47.379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 110234100, 92, 569.509, 492.075, 257.875, 250.036, -0.517, 2.580, 0.517, -0.344, 77.909, 3.326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 333224340, 279, 617.812, 530.282, 295.589, 220.771, 2.492, -0.275, 1.104, -0.170, 53.366, 2.786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 333838037, 279, 526.584, 504.841, 244.652, 242.900, 0.177, -3.046, 0.193, -0.393, 80.704, 3.533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
299481, 333431095, 279, 1087.350, 1202.350, 775.133, 379.067, -2.410, 0.312, 0.740, 1.117, 2.417, 36.562, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1
299481, 333099327, 279, 445.967, 534.045, 233.533, 218.978, -0.184, 2.478, 0.141, 0.284, 4.101, 27.346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 333520182, 279, 461.833, 582.604, 237.752, 200.874, -1.408, 2.242, -0.236, 0.134, 86.913, 66.314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
299481, 339070047, 284, 587.892, 723.244, 289.847, 289.028, -0.351, 2.405, -0.518, -0.186, 67.717, 1.849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 339876801, 284, 880.062, 758.345, 433.133, 355.694, -0.585, 2.506, 0.618, -0.185, 58.837, 104.248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 340158011, 285, 582.343, 515.380, 287.800, 273.218, -1.500, 1.511, 0.178, -0.134, 3.357, 63.683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 340322653, 285, 934.098, 797.660, 422.031, 344.470, -2.879, 0.181, -1.344, -0.046, 9.590, 5.389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 340580488, 285, 542.167, 508.323, 242.733, 241.414, 1.447, -1.556, -1.360, -2.156, 18.080, 87.383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 341172035, 286, 820.416, 1380.960, 516.551, 278.630, -0.484, 2.989, -0.027, -0.590, 140.858, 78.908, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
299481, 340661299, 286, 503.725, 467.026, 265.107, 224.185, 0.293, -2.884, -0.999, -0.570, 2.290, 16.610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 341012244, 286, 1604.750, 1418.720, 740.760, 717.052, 0.003, -3.126, 0.082, 0.961, 1.868, 6.167, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
299481, 481529157, 407, 1233.490, 1782.160, 856.043, 450.606, 0.144, -2.584, -0.326, -0.088, 90.184, 3.036, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1
299481, 481166839, 407, 602.908, 645.222, 329.586, 216.457, -1.460, 1.692, 0.001, 0.988, 1.141, 16.721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 481570975, 407, 1242.580, 1130.320, 618.531, 510.333, 2.414, -0.715, 0.407, -0.299, 231.660, 12.431, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
299481, 480955414, 407, 798.419, 988.942, 380.742, 317.536, -1.615, 2.004, -0.090, -1.231, 4.100, 0.710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
299481, 490689610, 417, 780.748, 622.747, 338.220, 314.242, 0.149, -3.078, -0.103, 1.101, 12.634, 6.047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 490477473, 417, 682.527, 614.331, 361.448, 272.947, 1.360, -1.796, 1.566, 0.925, 112.956, 9.277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 490615719, 417, 540.080, 464.079, 256.086, 212.414, -1.923, 1.245, 1.489, 0.429, 3.579, 12.956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 489723211, 417, 948.243, 1059.520, 486.397, 406.609, -2.958, 0.054, 0.090, -0.565, 22.906, 26.540, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 491186365, 418, 720.125, 713.868, 393.307, 307.364, -2.249, 1.178, -1.143, -1.557, 21.882, 9.788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 490889356, 418, 684.714, 764.908, 387.912, 298.688, 0.860, -2.422, -0.329, -0.265, 4.764, 7.592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 491388614, 418, 609.592, 652.055, 284.725, 280.019, 2.595, -1.016, -0.027, 0.803, 3.207, 66.633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 491308553, 418, 699.464, 679.112, 357.560, 331.945, 0.102, -2.996, -0.184, 0.003, 2.026, 1.629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 491291007, 418, 2059.250, 1893.550, 952.679, 895.736, -1.416, 1.618, -0.161, -1.091, 0.402, 2.304, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1
299481, 506857026, 433, 573.472, 600.079, 302.269, 230.810, -1.869, 1.594, 0.895, 0.095, 43.966, 4.549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 505997792, 433, 714.593, 523.258, 306.149, 276.739, -2.060, 1.073, -1.409, -0.133, 8.532, 55.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 506442785, 433, 457.846, 489.516, 237.324, 225.970, -0.383, 2.224, 0.881, 0.898, 0.794, 41.145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 506606988, 433, 628.500, 682.292, 393.137, 201.785, -0.418, 2.925, -1.902, -1.157, 85.306, 57.250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 544047795, 468, 691.766, 789.351, 380.765, 244.252, 2.131, -1.408, 1.182, 0.204, 74.390, 55.516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
299481, 544489041, 468, 750.280, 593.849, 327.865, 303.038, -1.867, 1.233, -0.147, 1.005, 58.877, 58.129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 543686786, 468, 600.610, 604.931, 307.258, 228.778, 1.816, -1.240, -0.705, -1.713, 6.023, 5.929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 544000497, 468, 624.271, 643.928, 282.205, 238.055, -3.059, 0.155, -0.326, 0.899, 12.299, 1.622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 543990759, 468, 634.436, 616.213, 293.901, 270.711, 1.029, -2.132, -1.632, -0.669, 4.767, 4.430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 551420111, 475, 653.437, 725.968, 352.160, 217.579, -1.122, 2.213, 0.028, 1.207, 2.515, 15.188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 551697842, 475, 1021.910, 951.241, 565.334, 443.317, -3.011, 0.118, 0.231, 0.032, 82.963, 44.699, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
299481, 551991387, 475, 436.368, 402.689, 211.843, 211.011, 1.167, -1.894, -0.836, -0.370, 5.848, 2.007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 617063624, 543, 609.313, 794.063, 352.296, 234.042, -0.758, 2.354, 0.544, -0.107, 3.397, 6.226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 616995175, 543, 936.229, 848.646, 467.161, 440.717, 1.855, -1.406, 0.268, 0.685, 3.290, 63.223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 617158616, 543, 1081.110, 1011.090, 529.085, 430.996, 2.953, -0.489, -1.712, -0.744, 2.567, 89.184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
299481, 618229365, 544, 544.113, 515.438, 293.034, 235.563, 0.028, -3.083, 0.426, 0.435, 95.577, 2.135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
299481, 617617836, 544, 496.164, 510.102, 249.675, 233.308, -0.895, 2.404, 0.137, -0.112, 44.625, 12.057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
299481, 618351945, 544, 794.685, 797.492, 464.048, 313.388, -2.320, 0.897, 0.095, 0.476, 98.220, 1.963, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
299481, 617905366, 544, 532.707, 420.869, 239.150, 211.211, -2.988, 0.224, -1.292, -0.118, 2.176, 3.469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 617938287, 544, 657.845, 660.166, 333.846, 306.439, 2.193, -0.761, 1.488, 1.305, 87.986, 33.753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
299481, 617542638, 544, 577.900, 501.494, 302.870, 263.842, 1.629, -1.470, -0.935, -0.756, 2.622, 37.656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 794799210, 713, 457.810, 429.640, 239.572, 209.173, -0.366, 2.732, -0.450, -0.519, 5.574, 52.101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 795146506, 713, 661.102, 686.167, 323.226, 318.237, 0.254, -2.980, -0.672, -0.279, 34.923, 35.449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 795256236, 713, 634.886, 831.758, 373.104, 286.131, -2.263, 1.647, -0.135, -0.659, 3.646, 3.736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 795020561, 713, 543.231, 488.987, 294.605, 241.797, 0.026, -3.116, -0.124, -0.180, 16.024, 18.325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 795590142, 714, 588.328, 680.012, 291.430, 248.423, 0.655, -2.569, 0.375, -0.208, 111.894, 38.286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 795470759, 714, 622.991, 617.378, 324.255, 293.890, 2.774, -0.572, 0.189, -0.048, 1.690, 6.268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 795894943, 714, 924.726, 898.220, 395.355, 392.757, 2.725, -0.877, -0.265, 0.927, 11.555, 77.812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 795954542, 714, 469.390, 585.703, 247.182, 231.306, -0.253, 2.275, 1.390, 1.333, 62.499, 7.346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 795765612, 714, 487.170, 445.098, 258.873, 223.232, 0.561, -2.544, 0.544, 0.613, 7.689, 12.023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 880735747, 797, 701.450, 628.357, 354.082, 297.301, -2.589, 0.376, 0.440, -0.299, 13.563, 66.475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 884905012, 802, 546.579, 573.618, 264.695, 263.472, 0.212, -2.912, 0.451, 0.521, 48.782, 74.585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 885480265, 802, 738.409, 701.701, 385.101, 344.015, -2.379, 0.739, 0.068, -0.083, 1.475, 60.247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 885675763, 802, 1010.500, 1043.250, 460.831, 458.459, 0.681, -2.497, 0.693, -0.033, 120.713, 53.419, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
299481, 885257742, 802, 471.831, 452.306, 231.549, 224.264, -0.627, 2.488, -1.140, -1.614, 3.833, 5.552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 886060885, 803, 671.383, 533.568, 306.470, 285.528, 2.135, -1.097, 0.803, -0.147, 51.242, 1.481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 886358754, 803, 601.683, 540.315, 268.941, 256.233, 0.291, -2.824, -0.214, -1.217, 50.907, 10.901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 886279238, 803, 655.242, 588.183, 324.361, 279.131, 0.346, -2.834, 1.594, 2.391, 13.580, 1.728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 886334874, 803, 672.194, 682.457, 361.628, 288.710, -0.199, 3.062, -1.048, -1.260, 107.272, 5.528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
299481, 939021260, 856, 588.781, 589.105, 259.196, 241.892, -1.666, 1.721, -1.020, 0.109, 23.303, 39.418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 939585334, 856, 647.768, 734.401, 346.614, 278.685, -2.498, 0.184, 0.616, -0.048, 62.173, 4.063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 939454966, 856, 914.050, 782.704, 429.503, 409.075, -2.655, 0.475, -1.517, -0.712, 17.963, 22.221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 940050379, 857, 795.119, 812.168, 422.209, 311.203, 0.389, -2.949, -0.825, -1.606, 77.543, 52.136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
299481, 940306466, 857, 550.730, 470.243, 262.152, 230.224, 2.541, -0.640, -0.773, 0.149, 32.415, 2.466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 940310761, 857, 594.957, 540.883, 307.957, 266.337, 0.219, -2.938, -0.063, 0.155, 1.934, 73.203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 940807592, 857, 503.499, 434.515, 241.619, 219.423, 2.132, -1.094, 0.302, -0.528, 4.900, 2.887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1013242913, 931, 670.340, 533.838, 316.125, 255.943, -1.717, 1.565, 1.641, 0.488, 7.640, 5.139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1012531316, 931, 664.917, 820.901, 313.961, 309.364, 0.665, 3.072, 0.470, -0.465, 5.363, 44.877, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1013131646, 931, 475.844, 526.013, 253.243, 213.499, -0.042, -3.072, -0.730, -0.539, 48.961, 19.025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1012716541, 931, 607.096, 504.828, 280.859, 225.589, 0.630, -2.649, 0.336, -0.840, 22.604, 68.248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1012373741, 931, 574.752, 458.727, 272.506, 260.235, 1.543, -1.594, 1.185, 0.774, 32.226, 93.509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1012938094, 931, 671.690, 790.905, 392.330, 252.262, -1.984, 0.582, 0.042, 0.878, 5.899, 34.308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1013022827, 931, 855.571, 978.428, 456.370, 349.951, 2.798, -0.192, -0.652, -0.730, 176.489, 92.097, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1012751774, 931, 641.107, 630.284, 338.737, 294.594, -2.377, 0.791, 0.495, 0.626, 58.346, 3.531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1012377420, 931, 675.021, 536.448, 305.398, 268.425, 0.457, -2.706, -0.852, 0.276, 54.041, 1.276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1012506360, 931, 798.610, 795.322, 456.041, 323.525, 2.479, -0.565, -1.125, -0.635, 4.010, 53.104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
299481, 1013416959, 932, 732.302, 602.783, 371.413, 243.150, 1.548, -1.841, -1.177, 0.090, 44.541, 7.759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1014245350, 932, 575.863, 458.157, 241.613, 224.868, 1.432, -1.565, -0.119, -1.379, 61.708, 14.258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1014459232, 933, 698.115, 543.250, 284.349, 273.505, 2.809, -0.233, -0.435, 0.864, 2.438, 100.043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
299481, 1014554220, 933, 564.549, 615.655, 284.086, 224.507, -0.385, 2.531, -0.102, -1.047, 2.199, 6.197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1014640536, 933, 492.723, 736.018, 242.278, 241.037, -1.786, 0.726, 0.569, -0.043, 2.541, 56.474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1
299481, 1015086755, 933, 507.045, 526.776, 279.348, 224.793, -0.756, 1.800, 0.312, -0.134, 68.004, 31.295, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299481, 1016047221, 934, 882.580, 836.355, 452.553, 413.811, -1.563, 1.584, -0.262, -0.303, 14.655, 13.131, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1020682891, 939, 659.749, 893.009, 321.932, 299.401, -1.073, 1.846, -0.345, 0.290, 5.319, 49.508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1020230478, 939, 723.817, 654.181, 396.468, 293.213, -1.361, 1.736, 1.921, 1.262, 23.161, 14.261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1020863656, 939, 458.358, 414.267, 214.130, 210.060, -3.003, 0.130, -0.894, -0.125, 5.080, 3.233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299481, 1021371992, 940, 480.657, 529.504, 267.552, 203.576, -0.051, 2.948, 0.198, -0.075, 3.132, 57.522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299370, 287174812, 236, 480.064, 429.785, 250.230, 214.039, 0.439, -2.614, 1.175, 0.745, 10.946, 27.151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299370, 286982494, 236, 901.810, 878.734, 464.201, 429.947, 0.582, -2.548, 0.394, 0.240, 11.114, 1.632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
299370, 288069200, 236, 586.183, 554.916, 340.308, 239.314, 2.640, -0.229, 0.007, -0.250, 84.566, 20.925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299370, 287130954, 236, 948.191, 1109.040, 482.147, 442.966, -0.929, 2.432, -0.737, -0.626, 2.227, 110.954, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
299370, 287084159, 236, 603.914, 681.580, 345.048, 229.432, 2.406, -1.063, 0.305, 0.906, 79.698, 60.297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299370, 287549951, 236, 874.561, 833.657, 426.448, 405.562, 1.324, -1.851, 0.493, 0.347, 169.282, 15.788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
299370, 478925606, 376, 458.302, 420.485, 234.767, 207.989, 3.043, -0.122, -0.365, -0.121, 64.349, 7.663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299370, 477903737, 376, 1137.670, 1039.360, 575.438, 485.718, 1.097, -2.116, -0.525, -1.091, 111.060, 120.833, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
299370, 478126892, 376, 565.666, 536.358, 246.655, 241.640, 2.960, 0.017, 0.376, -0.730, 12.394, 11.397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
