run,ID,lumi,Mjj,HT,pt1,pt2,phi1,phi2,eta1,eta2,softdrop1,softdrop2,HLT_PFHT1050_v,HLT_PFHT890_v,HLT_PFHT780_v,HLT_PFHT430_v,HLT_AK8PFHT750_TrimMass50_v,HLT_AK8PFHT800_TrimMass50_v,HLT_AK8PFHT850_TrimMass50_v,HLT_AK8PFHT900_TrimMass50_v,HLT_PFJet140_v,HLT_PFJet200_v,HLT_PFJet400_v,HLT_PFJet450_v,HLT_PFJet500_v,HLT_PFJet550_v,HLT_AK8PFJet140_v,HLT_AK8PFJet200_v,HLT_AK8PFJet400_v,HLT_AK8PFJet450_v,HLT_AK8PFJet500_v,HLT_IsoMu20_v,HLT_IsoMu27_v,HLT_Mu20_v,HLT_Mu50_v
299065, 179113143, 118, 549.214, 470.170, 257.896, 249.694, 0.261, -2.613, -0.929, -1.732, 14.927, 12.210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 179656529, 118, 815.091, 926.135, 396.456, 377.375, -2.632, -0.007, -0.645, 0.120, 30.155, 12.729, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 180612851, 119, 551.531, 530.361, 306.902, 232.210, 2.755, -0.574, 0.501, 0.666, 33.448, 75.699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 180967745, 119, 603.539, 496.881, 279.277, 246.102, -3.048, 0.192, 0.996, -0.039, 20.281, 31.030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 181012865, 119, 805.938, 704.954, 474.244, 270.540, -0.207, 2.828, -0.185, 0.767, 3.571, 48.420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1
299065, 180905497, 119, 1096.670, 1356.670, 709.781, 412.159, -0.535, 2.840, 0.460, 0.675, 32.017, 98.962, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1
299065, 181980290, 119, 492.984, 404.447, 226.737, 221.813, 2.273, -0.826, -0.082, -0.907, 6.300, 1.276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 181383990, 119, 680.721, 923.032, 473.353, 221.540, 0.224, 2.941, -0.140, -0.705, 111.987, 22.928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 192656289, 126, 448.104, 426.215, 234.914, 210.308, -2.523, 0.676, -0.393, -0.561, 1.165, 7.578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 192377886, 126, 441.219, 402.319, 217.163, 214.863, 0.344, -2.784, -1.428, -1.514, 23.488, 36.754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
299065, 191703615, 126, 524.321, 683.692, 271.652, 236.484, -1.502, 1.447, -0.987, -0.502, 14.168, 11.973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 194261951, 127, 936.166, 896.573, 514.725, 412.182, -2.149, 1.017, -1.346, -1.012, 5.031, 1.371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1
299065, 194784897, 127, 631.965, 639.899, 308.318, 288.632, -1.478, 0.993, 0.244, -0.543, 73.159, 61.803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 194706026, 127, 466.356, 437.153, 252.978, 207.338, 1.037, -2.014, -0.092, 0.074, 19.598, 28.565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 193803736, 127, 1088.400, 1035.790, 568.097, 502.953, -0.141, 3.059, -0.533, -0.219, 24.472, 6.210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1
299065, 194168915, 127, 650.196, 526.837, 273.789, 272.714, 2.792, -0.303, -1.322, -0.125, 2.396, 19.857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 194274629, 127, 458.178, 446.886, 227.456, 222.355, 2.183, -0.970, 1.910, 2.198, 2.685, 3.677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 361842083, 247, 615.977, 523.391, 278.038, 266.479, -0.147, 3.132, -0.123, -0.851, 105.972, 75.871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 362304566, 247, 825.546, 768.290, 406.707, 366.734, -2.974, 0.148, -0.674, 0.021, 3.344, 2.354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
299065, 361991959, 247, 876.777, 677.596, 361.942, 343.723, 1.239, -1.877, -0.422, -1.707, 81.814, 35.437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 88305629, 59, 556.432, 920.090, 259.021, 246.438, 1.961, -1.636, 1.784, 0.881, 47.463, 19.463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 88586153, 59, 956.135, 936.202, 479.741, 334.045, 2.727, -0.457, -1.099, 0.094, 6.832, 1.236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1
299065, 87639897, 59, 546.287, 491.091, 243.408, 207.729, 0.131, 3.058, -0.023, -1.245, 48.086, 23.604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 87040394, 59, 526.513, 509.753, 233.607, 220.065, 1.807, -1.386, 1.776, 0.730, 53.165, 28.407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 89972343, 60, 621.429, 606.274, 324.448, 252.703, 3.092, 0.020, 0.961, 0.241, 13.069, 59.129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
299065, 90191571, 60, 719.249, 699.150, 358.129, 337.716, -2.864, 0.268, -0.562, -0.248, 29.003, 34.732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 89053111, 60, 748.972, 680.272, 361.370, 250.073, -2.936, 0.084, -1.415, -0.164, 116.817, 3.084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 90142746, 60, 736.401, 761.490, 348.289, 308.712, 2.909, -0.244, 0.735, -0.214, 5.112, 12.382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 100658206, 67, 623.924, 870.489, 311.563, 285.930, 0.960, -1.233, -0.969, -1.886, 55.991, 62.914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 102143737, 68, 572.439, 487.114, 269.100, 250.388, 2.758, -0.438, -1.757, -0.935, 19.291, 20.536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 102279104, 68, 1041.950, 1049.250, 548.457, 465.083, -0.633, 2.591, -0.787, -1.254, 2.914, 2.874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0
299065, 102724527, 68, 590.722, 488.818, 283.442, 225.668, 2.019, -1.098, -1.238, -2.345, 2.475, 22.871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 204589465, 134, 611.066, 554.815, 273.754, 238.514, -0.497, 2.976, -1.701, -0.564, 74.608, 17.477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 205634900, 134, 1234.290, 1415.140, 599.606, 494.352, -0.106, -2.768, -1.458, -0.360, 1.223, 1.375, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1
299065, 207059337, 135, 699.826, 586.954, 351.413, 273.237, 0.342, -2.822, -0.091, 0.890, 6.680, 9.556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 206650371, 135, 808.883, 770.266, 397.440, 396.935, 0.868, -2.273, 0.374, 0.193, 9.327, 2.501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
299065, 206341673, 135, 874.593, 846.914, 450.483, 405.317, -0.133, 3.016, 0.058, 0.274, 71.775, 23.936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1
299065, 206183047, 135, 787.883, 851.818, 443.642, 338.779, -0.088, 3.076, -0.280, -0.119, 11.585, 45.086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1
299065, 207140805, 135, 659.349, 599.617, 328.122, 306.085, -0.056, 3.031, 0.193, 0.675, 16.127, 2.510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 205975888, 135, 620.362, 594.241, 386.369, 238.064, -0.759, 2.371, 1.075, 0.973, 64.119, 20.807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 208810867, 136, 666.575, 532.622, 301.074, 258.814, 0.429, -2.646, 1.109, -0.020, 96.327, 2.237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 208969995, 137, 1630.810, 1399.790, 795.067, 637.573, -0.367, 2.764, 0.390, -0.609, 189.457, 2.312, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1
299065, 210171314, 137, 812.878, 749.628, 414.791, 297.505, 0.094, 3.118, 1.218, 0.125, 9.640, 3.269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
299065, 209493659, 137, 848.976, 845.347, 427.763, 376.596, -1.058, 1.956, 0.820, 0.231, 13.812, 75.417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
299065, 211761272, 138, 754.531, 685.490, 372.130, 308.416, -2.722, 0.416, -0.786, -1.470, 98.760, 92.394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 211876884, 138, 697.907, 630.247, 360.835, 297.823, 0.329, -2.887, 1.007, 0.389, 59.578, 2.346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 210845885, 138, 659.549, 587.185, 310.556, 296.498, 1.020, -2.165, -0.122, 0.659, 3.879, 21.292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 213260261, 139, 665.712, 699.811, 320.993, 300.874, 0.673, -2.631, 0.734, 0.100, 84.911, 32.907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 212646242, 139, 510.791, 514.228, 257.186, 244.078, 2.144, -1.029, 0.842, 0.725, 13.486, 13.699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 213473514, 139, 576.722, 659.031, 273.776, 260.222, -2.240, 0.311, 1.700, 0.796, 3.561, 27.799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 213289826, 139, 885.489, 699.303, 369.467, 355.231, 2.456, -0.490, -0.682, 0.566, 114.570, 2.301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
299065, 213432570, 139, 672.765, 714.434, 430.371, 208.793, 0.229, -2.723, -1.662, -0.768, 3.144, 5.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 214250179, 140, 1066.020, 1197.610, 538.808, 515.233, 1.224, -1.709, 0.148, 0.076, 27.162, 106.784, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1
299065, 216325094, 141, 421.130, 383.687, 207.581, 201.400, -2.013, 1.185, 0.355, 0.649, 38.678, 2.588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 215534561, 141, 799.844, 711.576, 435.286, 311.092, 0.757, -2.478, -0.538, 0.178, 92.327, 9.464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
299065, 227578597, 148, 576.518, 551.963, 289.680, 250.240, 1.605, -1.419, 1.595, 1.140, 71.144, 49.735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 226625809, 148, 459.461, 380.568, 235.073, 212.273, 0.431, -2.997, -1.762, -1.454, 30.925, 33.208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 227468639, 148, 993.288, 764.659, 401.220, 392.978, 2.893, -0.182, -1.016, 0.235, 83.145, 138.807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 227985733, 149, 702.513, 688.365, 371.770, 268.018, 1.965, -1.143, 0.651, -0.273, 2.934, 2.644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 228428432, 149, 528.884, 469.690, 288.772, 227.434, 3.012, -0.155, -0.118, 0.036, 38.574, 3.677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 228546884, 149, 580.089, 556.259, 254.858, 225.805, 0.810, -2.605, -0.560, 0.683, 41.712, 41.102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 227784961, 149, 601.124, 490.041, 280.289, 249.759, -1.076, 2.170, -1.058, -0.150, 4.722, 58.927, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 244928398, 160, 607.730, 410.509, 300.591, 235.227, 1.463, -1.788, -1.341, -2.323, 1.312, 60.491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 246784898, 161, 500.529, 547.163, 268.938, 226.545, 0.517, -2.266, 0.233, -0.198, 8.402, 4.884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 247574736, 161, 535.784, 486.650, 239.343, 233.091, 1.365, -1.985, 0.063, 1.057, 9.594, 11.955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 247032866, 161, 732.709, 578.132, 302.436, 302.354, 2.518, -0.623, -0.755, 0.375, 29.750, 119.813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 246711502, 161, 590.265, 519.001, 266.879, 252.063, 0.126, -2.931, -0.008, 0.938, 3.763, 74.469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 248670594, 162, 445.748, 426.192, 210.833, 205.019, -1.127, 1.997, 1.066, 1.766, 13.872, 3.834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 249249881, 162, 696.979, 533.477, 295.032, 281.710, -1.947, 1.181, -0.056, 1.184, 22.499, 19.166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 247958836, 162, 732.407, 614.051, 348.644, 316.522, 0.174, -2.967, 0.632, 1.475, 1.651, 39.371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 248694884, 162, 990.910, 1018.330, 474.072, 386.433, 0.484, -2.310, 0.392, -0.677, 18.773, 90.912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
299065, 249162849, 162, 449.398, 497.940, 221.141, 219.021, 0.143, -2.888, 0.044, 0.086, 15.980, 47.280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 250810727, 163, 672.395, 664.248, 332.397, 318.313, -1.920, 1.297, 1.637, 1.838, 13.742, 69.107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 367639098, 258, 918.022, 1005.330, 440.129, 381.155, -0.526, -3.003, 0.120, 1.225, 4.326, 66.918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
299065, 368141347, 258, 709.354, 578.769, 324.463, 249.224, -2.475, 0.643, 0.427, 1.656, 107.535, 3.710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 367789129, 258, 888.146, 879.201, 408.402, 345.772, -2.156, 0.991, 0.115, -0.993, 7.684, 108.173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 370253744, 259, 1255.700, 1299.350, 694.714, 542.632, -2.904, 0.096, -0.481, -0.262, 2.090, 132.788, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1
299065, 370264175, 259, 474.685, 466.605, 227.686, 220.443, 0.565, -2.690, 0.171, 0.668, 53.731, 4.197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 369184069, 259, 772.396, 637.252, 361.629, 334.121, 1.344, -1.721, -0.047, 0.836, 5.088, 6.323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 369278448, 259, 579.240, 541.329, 277.920, 273.657, 0.445, -2.685, -0.262, 0.051, 97.917, 3.313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 368908892, 259, 551.046, 510.266, 297.201, 217.738, -2.254, 0.850, 0.915, 0.141, 1.460, 5.899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 388332653, 272, 525.369, 443.478, 258.015, 231.082, -0.085, 2.937, -0.272, -0.931, 45.817, 47.882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 388670264, 272, 560.922, 616.092, 268.163, 220.416, 2.810, -1.237, -0.591, 0.656, 7.696, 72.396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 390191288, 273, 514.434, 834.044, 316.780, 207.221, 0.977, -2.618, -0.934, -1.336, 15.940, 7.712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 390696220, 273, 479.403, 448.456, 224.629, 203.619, 0.994, -1.799, -2.230, -1.261, 2.442, 4.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 390006293, 273, 425.550, 399.852, 217.437, 202.262, -2.723, 0.359, -0.629, -0.318, 3.084, 3.850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 391000213, 273, 489.914, 405.448, 217.663, 205.155, -3.064, 0.091, 0.304, 1.397, 12.133, 12.513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 434440934, 305, 699.298, 737.501, 403.492, 299.782, 2.099, -1.102, 0.122, 0.207, 2.882, 2.344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 434128098, 305, 618.434, 554.977, 301.517, 293.578, -3.038, 0.055, -1.102, -0.644, 36.147, 9.858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 435877007, 306, 562.292, 452.477, 250.857, 206.172, -2.862, 0.199, -0.566, -1.808, 14.292, 82.291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 436051751, 306, 429.580, 416.612, 214.407, 207.042, -0.237, 2.979, -1.647, -1.534, 11.141, 1.609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 472280322, 332, 541.206, 489.836, 245.544, 211.092, -2.072, 1.077, 1.179, 2.218, 68.332, 39.107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 472690369, 332, 545.653, 595.502, 306.113, 221.608, -2.305, 0.745, -0.598, -0.984, 69.085, 8.202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 471947430, 332, 587.496, 451.174, 285.880, 207.950, -1.402, 1.750, -1.021, 0.188, 8.980, 46.447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299065, 472249265, 332, 604.883, 552.038, 318.730, 271.204, 0.754, -2.406, -0.518, -0.465, 60.060, 37.402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299096, 13274982, 9, 603.859, 634.779, 307.482, 258.939, 2.053, -1.185, -1.354, -0.745, 77.102, 3.998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
299096, 13588712, 9, 690.510, 792.264, 360.289, 309.879, -2.765, -0.264, 0.882, 0.133, 29.161, 1.839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299096, 12445493, 9, 1643.090, 1562.940, 817.889, 814.499, -2.378, 0.864, -0.226, -0.273, 52.414, 19.024, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0
299096, 25434145, 16, 1349.130, 1517.930, 748.570, 567.412, -0.029, 3.110, -0.329, -0.122, 208.090, 17.438, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1
299096, 25269427, 16, 489.981, 530.380, 257.870, 226.153, -3.121, -0.007, 1.025, 1.231, 21.463, 7.701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299096, 48230896, 29, 539.660, 785.698, 329.607, 207.812, -1.893, 0.385, -0.778, -0.074, 3.116, 76.399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
299096, 48150172, 29, 564.559, 699.362, 297.837, 227.232, -0.254, 2.810, 0.045, 0.772, 40.178, 17.996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299096, 49288539, 30, 701.014, 693.236, 356.613, 270.832, -0.820, 2.550, -0.875, 0.114, 3.576, 12.900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
299096, 49701686, 31, 558.414, 500.206, 251.052, 247.112, 0.550, -2.658, -1.113, -0.177, 17.499, 13.957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
